"LOT_QTY","QC_QTY","ITEM_TYPE","ITEM_QC_TYPE","QC_TYPE","WORK_ORDER_QTY","WORK_WORKER","QC_MONTH","QC_WEEKDAY","INSPECTION_RISK_SCORE","SUMMER_FLAG","WINTER_FLAG","RISK_LEVEL"
500000,5000,10,20,20,0,NONE,"09","4",2,0,0,LOW
74725,747,20,20,20,74725,EMP1005,"09","5",2,0,0,LOW
10879,10879,20,10,10,10879,EMP1005,"09","5",3,0,0,MEDIUM
10016,10016,20,10,10,10016,EMP1005,"09","5",3,0,0,LOW
8901,8901,20,10,10,8901,EMP1005,"09","5",3,0,0,LOW
9821,9821,20,10,10,9821,EMP1005,"09","5",3,0,0,LOW
10216,10216,20,10,10,10216,EMP1005,"09","5",3,0,0,LOW
9406,9406,20,10,10,9406,EMP1005,"09","6",3,0,0,LOW
8359,8359,20,10,10,8359,EMP1005,"09","5",3,0,0,LOW
9223,9223,20,10,10,9223,EMP1005,"09","6",3,0,0,HIGH
946,946,30,10,10,946,EMP1005,"09","6",1,0,0,LOW
871,871,30,10,10,871,EMP1005,"09","6",1,0,0,LOW
774,774,30,10,10,774,EMP1005,"09","6",1,0,0,LOW
854,854,30,10,10,854,EMP1005,"09","6",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"09","6",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"09","6",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"09","6",2,0,0,LOW
1100,1100,30,10,10,1100,EMP1044,"09","2",1,0,0,LOW
801,801,30,10,10,801,EMP1044,"09","3",1,0,0,LOW
754,754,30,10,10,754,EMP1044,"09","2",1,0,0,LOW
1264,1264,30,10,10,1264,EMP1044,"09","3",1,0,0,LOW
1500000,15000,10,20,20,0,NONE,"09","2",2,0,0,LOW
48990,48990,20,10,10,48990,EMP1007,"09","3",3,0,0,LOW
500000,5000,10,20,20,0,NONE,"09","2",2,0,0,LOW
96250,963,20,20,20,96250,EMP1007,"09","3",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"09","1",2,0,0,LOW
70090,701,20,20,20,70090,EMP1007,"09","3",2,0,0,LOW
65975,660,20,20,20,65975,EMP1007,"09","3",2,0,0,LOW
110600,1106,20,20,20,110600,EMP1007,"09","3",2,0,0,LOW
12650,12650,20,10,10,12650,EMP1007,"09","3",3,0,0,LOW
9214,9214,20,10,10,9214,EMP1007,"09","3",3,0,0,LOW
8671,8671,20,10,10,8671,EMP1007,"09","3",3,0,0,LOW
14536,14536,20,10,10,14536,EMP1007,"09","3",3,0,0,MEDIUM
11880,11880,20,10,10,11880,EMP1007,"09","3",3,0,0,LOW
8654,8654,20,10,10,8654,EMP1007,"09","3",3,0,0,LOW
8144,8144,20,10,10,8144,EMP1007,"09","3",3,0,0,LOW
13652,13652,20,10,10,13652,EMP1007,"09","3",3,0,0,LOW
1100,1100,30,10,10,1100,EMP1007,"09","4",1,0,0,LOW
801,801,30,10,10,801,EMP1007,"09","4",1,0,0,LOW
754,754,30,10,10,754,EMP1007,"09","4",1,0,0,LOW
1264,1264,30,10,10,1264,EMP1007,"09","4",1,0,0,LOW
300000,3000,10,20,20,0,NONE,"09","4",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"09","4",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"09","4",2,0,0,LOW
300000,3000,10,20,20,0,NONE,"09","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"09","4",4,0,0,LOW
1500000,15000,10,20,20,0,NONE,"09","3",2,0,0,LOW
43062,43062,20,10,10,43062,EMP1041,"09","4",3,0,0,LOW
1500000,15000,10,20,20,0,NONE,"09","3",2,0,0,LOW
82775,828,20,20,20,82775,EMP1041,"09","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"09","3",2,0,0,LOW
76212,762,20,20,20,76212,EMP1041,"09","4",2,0,0,LOW
67725,677,20,20,20,67725,EMP1041,"09","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"09","3",2,0,0,LOW
74725,747,20,20,20,74725,EMP1041,"09","4",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"08","5",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","5",4,1,0,LOW
110600,1106,20,20,20,110600,EMP1046,"08","7",6,1,0,LOW
12650,12650,20,10,10,12650,EMP1046,"09","1",5,0,0,LOW
9211,9211,20,10,10,9211,EMP1046,"09","2",7,0,0,HIGH
8671,8671,20,10,10,8671,EMP1046,"08","7",5,1,0,LOW
14536,14536,20,10,10,14536,EMP1046,"08","7",7,1,0,LOW
11880,11880,20,10,10,11880,EMP1046,"09","1",7,0,0,HIGH
8650,8650,20,10,10,8650,EMP1046,"08","7",5,1,0,LOW
8143,8143,20,10,10,8143,EMP1046,"09","1",5,0,0,MEDIUM
13651,13651,20,10,10,13651,EMP1046,"08","7",5,1,0,LOW
1100,1100,30,10,10,1100,EMP1046,"08","7",3,1,0,LOW
801,801,30,10,10,801,EMP1046,"08","6",3,1,0,LOW
754,754,30,10,10,754,EMP1046,"08","7",3,1,0,LOW
1264,1264,30,10,10,1264,EMP1046,"08","7",3,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","7",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","7",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","7",6,1,0,HIGH
300000,3000,10,20,20,0,NONE,"08","7",6,1,0,LOW
300000,3000,10,20,20,0,NONE,"09","2",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"09","2",2,0,0,LOW
250000,2500,10,20,20,0,NONE,"09","2",4,0,0,LOW
300000,3000,10,20,20,0,NONE,"09","2",2,0,0,LOW
48987,48987,20,10,10,48987,EMP1044,"09","2",3,0,0,LOW
96250,963,20,20,20,96250,EMP1044,"09","2",2,0,0,LOW
70087,701,20,20,20,70087,EMP1044,"09","2",2,0,0,LOW
65975,660,20,20,20,65975,EMP1044,"09","2",2,0,0,LOW
500000,5000,10,20,20,0,NONE,"09","1",2,0,0,LOW
110600,1106,20,20,20,110600,EMP1044,"09","2",2,0,0,LOW
12650,12650,20,10,10,12650,EMP1044,"09","2",3,0,0,LOW
9211,9211,20,10,10,9211,EMP1044,"09","2",3,0,0,HIGH
8671,8671,20,10,10,8671,EMP1044,"09","2",3,0,0,LOW
14536,14536,20,10,10,14536,EMP1044,"09","4",5,0,0,LOW
11880,11880,20,10,10,11880,EMP1044,"09","3",3,0,0,LOW
8650,8650,20,10,10,8650,EMP1044,"09","3",3,0,0,LOW
8143,8143,20,10,10,8143,EMP1044,"09","2",3,0,0,LOW
13651,13651,20,10,10,13651,EMP1044,"09","2",3,0,0,LOW
300000,3000,10,20,20,0,NONE,"08","5",6,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","5",6,1,0,HIGH
1500000,15000,10,20,20,0,NONE,"08","5",4,1,0,LOW
1000000,10000,10,20,20,0,NONE,"08","5",4,1,0,LOW
500,500,40,10,10,0,NONE,"08","5",3,1,0,LOW
500000,5000,40,20,20,0,NONE,"08","5",4,1,0,HIGH
500000,5000,40,20,20,0,NONE,"08","5",4,1,0,LOW
48987,48987,20,10,10,48987,EMP1046,"08","6",5,1,0,LOW
96250,963,20,20,20,96250,EMP1046,"08","6",6,1,0,HIGH
500000,5000,10,20,20,0,NONE,"08","4",8,1,0,LOW
70087,701,20,20,20,70087,EMP1046,"08","6",6,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","4",4,1,0,LOW
65975,660,20,20,20,65975,EMP1046,"08","6",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",8,1,0,HIGH
500000,5000,10,20,20,0,NONE,"08","3",4,1,0,LOW
110600,1106,20,20,20,110600,EMP1046,"09","1",6,0,0,LOW
12650,12650,20,10,10,12650,EMP1046,"08","6",5,1,0,LOW
9211,9211,20,10,10,9211,EMP1046,"08","7",5,1,0,LOW
8671,8671,20,10,10,8671,EMP1046,"08","7",5,1,0,LOW
14536,14536,20,10,10,14536,EMP1046,"08","6",5,1,0,LOW
11880,11880,20,10,10,11880,EMP1046,"08","7",7,1,0,LOW
8650,8650,20,10,10,8650,EMP1046,"08","7",5,1,0,LOW
8143,8143,20,10,10,8143,EMP1046,"08","6",7,1,0,LOW
13651,13651,20,10,10,13651,EMP1046,"08","6",5,1,0,LOW
1100,1100,30,10,10,1100,EMP1046,"08","6",3,1,0,LOW
801,801,30,10,10,801,EMP1046,"08","6",3,1,0,LOW
754,754,30,10,10,754,EMP1046,"08","6",3,1,0,LOW
1264,1264,30,10,10,1264,EMP1046,"08","7",5,1,0,LOW
48987,48987,20,10,10,48987,EMP1046,"08","7",5,1,0,LOW
96250,963,20,20,20,96250,EMP1046,"08","7",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","6",8,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
70087,701,20,20,20,70087,EMP1046,"08","7",6,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","5",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","5",6,1,0,LOW
65975,660,20,20,20,65975,EMP1046,"08","7",6,1,0,LOW
14145,14145,20,10,10,14145,EMP1050,"08","4",5,1,0,LOW
14053,14053,20,10,10,14053,EMP1050,"08","4",7,1,0,LOW
8685,8685,20,10,10,8685,EMP1050,"08","4",5,1,0,MEDIUM
11399,11399,20,10,10,11399,EMP1050,"08","5",5,1,0,LOW
13284,13284,20,10,10,13284,EMP1050,"08","4",5,1,0,LOW
13200,13200,20,10,10,13200,EMP1050,"08","5",5,1,0,LOW
8154,8154,20,10,10,8154,EMP1050,"08","5",7,1,0,LOW
10706,10706,20,10,10,10706,EMP1050,"08","5",5,1,0,LOW
1230,1230,30,10,10,1230,EMP1050,"08","4",3,1,0,LOW
1222,1222,30,10,10,1222,EMP1050,"08","4",3,1,0,LOW
755,755,30,10,10,755,EMP1050,"08","4",3,1,0,LOW
991,991,30,10,10,991,EMP1050,"08","4",3,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
48987,48987,20,10,10,48987,EMP1046,"08","5",5,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","2",4,1,0,LOW
96250,963,20,20,20,96250,EMP1046,"08","5",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","3",6,1,0,LOW
70087,701,20,20,20,70087,EMP1046,"08","5",4,1,0,LOW
65975,660,20,20,20,65975,EMP1046,"08","5",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","3",4,1,0,LOW
1000000,10000,10,20,20,0,NONE,"08","3",4,1,0,LOW
110600,1106,20,20,20,110600,EMP1046,"08","5",4,1,0,LOW
12650,12650,20,10,10,12650,EMP1046,"08","5",5,1,0,LOW
9211,9211,20,10,10,9211,EMP1046,"08","6",9,1,0,HIGH
8671,8671,20,10,10,8671,EMP1046,"08","6",5,1,0,LOW
14536,14536,20,10,10,14536,EMP1046,"08","5",5,1,0,LOW
11880,11880,20,10,10,11880,EMP1046,"08","5",5,1,0,LOW
8650,8650,20,10,10,8650,EMP1046,"08","6",5,1,0,LOW
8143,8143,20,10,10,8143,EMP1046,"08","5",5,1,0,LOW
13651,13651,20,10,10,13651,EMP1046,"08","6",5,1,0,LOW
1100,1100,30,10,10,1100,EMP1046,"08","4",3,1,0,LOW
801,801,30,10,10,801,EMP1046,"08","5",3,1,0,LOW
754,754,30,10,10,754,EMP1046,"08","6",5,1,0,LOW
1264,1264,30,10,10,1264,EMP1046,"08","6",5,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","5",6,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","5",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","5",4,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","1",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","1",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","1",4,1,0,LOW
52475,52475,20,10,10,52475,EMP1056,"08","3",5,1,0,MEDIUM
500000,5000,10,20,20,0,NONE,"08","1",4,1,0,LOW
107625,1076,20,20,20,107625,EMP1056,"08","3",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","7",4,1,0,LOW
106925,1069,20,20,20,106925,EMP1056,"08","3",4,1,0,LOW
66062,661,20,20,20,66062,EMP1056,"08","3",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","1",4,1,0,LOW
86712,867,20,20,20,86712,EMP1056,"08","3",6,1,0,LOW
14145,14145,20,10,10,14145,EMP1056,"08","3",7,1,0,LOW
14053,14053,20,10,10,14053,EMP1056,"08","3",7,1,0,LOW
8682,8682,20,10,10,8682,EMP1056,"08","4",5,1,0,LOW
11396,11396,20,10,10,11396,EMP1056,"08","3",5,1,0,LOW
13284,13284,20,10,10,13284,EMP1056,"08","3",7,1,0,LOW
13197,13197,20,10,10,13197,EMP1056,"08","4",7,1,0,LOW
8154,8154,20,10,10,8154,EMP1056,"08","3",5,1,0,MEDIUM
10702,10702,20,10,10,10702,EMP1056,"08","4",5,1,0,LOW
1230,1230,30,10,10,1230,EMP1056,"08","3",3,1,0,LOW
1222,1222,30,10,10,1222,EMP1056,"08","4",5,1,0,LOW
755,755,30,10,10,755,EMP1056,"08","3",3,1,0,LOW
991,991,30,10,10,991,EMP1056,"08","3",3,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","3",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","3",4,1,0,HIGH
250000,2500,10,20,20,0,NONE,"08","3",6,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","3",4,1,0,LOW
52475,52475,20,10,10,52475,EMP1050,"08","4",5,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","2",4,1,0,LOW
107625,1076,20,20,20,107625,EMP1050,"08","4",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","1",4,1,0,LOW
106925,1069,20,20,20,106925,EMP1050,"08","4",6,1,0,LOW
66065,661,20,20,20,66065,EMP1050,"08","4",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,HIGH
500000,5000,10,20,20,0,NONE,"08","2",6,1,0,LOW
86715,867,20,20,20,86715,EMP1050,"08","4",6,1,0,LOW
14145,14145,20,10,10,14145,EMP1054,"08","6",5,1,0,LOW
14053,14053,20,10,10,14053,EMP1054,"08","6",7,1,0,LOW
8682,8682,20,10,10,8682,EMP1054,"08","6",7,1,0,LOW
11396,11396,20,10,10,11396,EMP1054,"08","6",5,1,0,MEDIUM
13284,13284,20,10,10,13284,EMP1054,"08","7",5,1,0,MEDIUM
13197,13197,20,10,10,13197,EMP1054,"08","6",7,1,0,LOW
8154,8154,20,10,10,8154,EMP1054,"08","6",5,1,0,LOW
10702,10702,20,10,10,10702,EMP1054,"08","6",5,1,0,LOW
1230,1230,30,10,10,1230,EMP1054,"08","6",3,1,0,LOW
1222,1222,30,10,10,1222,EMP1054,"08","6",3,1,0,LOW
755,755,30,10,10,755,EMP1054,"08","6",3,1,0,LOW
991,991,30,10,10,991,EMP1054,"08","6",3,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","6",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","6",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","6",4,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","6",4,1,0,LOW
52475,52475,20,10,10,52475,EMP1049,"08","7",5,1,0,LOW
107625,1076,20,20,20,107625,EMP1049,"08","7",6,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","5",4,1,0,LOW
106925,1069,20,20,20,106925,EMP1049,"08","7",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","6",6,1,0,LOW
66062,661,20,20,20,66062,EMP1049,"08","7",6,1,0,LOW
86712,867,20,20,20,86712,EMP1049,"08","7",4,1,0,LOW
14145,14145,20,10,10,14145,EMP1049,"08","1",7,1,0,LOW
14053,14053,20,10,10,14053,EMP1049,"08","7",5,1,0,LOW
8682,8682,20,10,10,8682,EMP1049,"08","7",5,1,0,LOW
11396,11396,20,10,10,11396,EMP1049,"08","1",5,1,0,LOW
13284,13284,20,10,10,13284,EMP1049,"08","1",5,1,0,LOW
13197,13197,20,10,10,13197,EMP1049,"08","7",7,1,0,LOW
8154,8154,20,10,10,8154,EMP1049,"08","1",5,1,0,LOW
10702,10702,20,10,10,10702,EMP1049,"08","7",5,1,0,LOW
1230,1230,30,10,10,1230,EMP1049,"08","7",3,1,0,LOW
1222,1222,30,10,10,1222,EMP1049,"08","7",3,1,0,LOW
755,755,30,10,10,755,EMP1049,"08","7",3,1,0,LOW
991,991,30,10,10,991,EMP1049,"08","6",3,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","1",6,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","1",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","1",4,1,0,LOW
52475,52475,20,10,10,52475,EMP1049,"08","5",7,1,0,HIGH
500000,5000,10,20,20,0,NONE,"08","3",6,1,0,HIGH
500000,5000,10,20,20,0,NONE,"08","3",4,1,0,LOW
107625,1076,20,20,20,107625,EMP1049,"08","5",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
106925,1069,20,20,20,106925,EMP1049,"08","5",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","3",4,1,0,LOW
66062,661,20,20,20,66062,EMP1049,"08","5",4,1,0,LOW
86712,867,20,20,20,86712,EMP1049,"08","5",6,1,0,LOW
14145,14145,20,10,10,14145,EMP1049,"08","5",5,1,0,LOW
14053,14053,20,10,10,14053,EMP1049,"08","5",7,1,0,LOW
8682,8682,20,10,10,8682,EMP1049,"08","5",5,1,0,MEDIUM
11396,11396,20,10,10,11396,EMP1049,"08","5",5,1,0,MEDIUM
13284,13284,20,10,10,13284,EMP1049,"08","6",5,1,0,LOW
13197,13197,20,10,10,13197,EMP1049,"08","6",5,1,0,LOW
8154,8154,20,10,10,8154,EMP1049,"08","5",5,1,0,HIGH
10702,10702,20,10,10,10702,EMP1049,"08","5",5,1,0,LOW
1230,1230,30,10,10,1230,EMP1049,"08","4",3,1,0,LOW
1222,1222,30,10,10,1222,EMP1049,"08","4",3,1,0,LOW
755,755,30,10,10,755,EMP1049,"08","5",3,1,0,LOW
991,991,30,10,10,991,EMP1049,"08","5",3,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","4",4,1,0,LOW
52475,52475,20,10,10,52475,EMP1054,"08","6",7,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","3",8,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
1000000,10000,10,20,20,0,NONE,"08","4",4,1,0,LOW
107625,1076,20,20,20,107625,EMP1054,"08","6",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",6,1,0,LOW
106925,1069,20,20,20,106925,EMP1054,"08","6",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",6,1,0,LOW
66062,661,20,20,20,66062,EMP1054,"08","6",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",6,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","4",4,1,0,HIGH
1500000,15000,10,20,20,0,NONE,"08","4",4,1,0,LOW
86712,867,20,20,20,86712,EMP1054,"08","6",6,1,0,HIGH
13834,13834,20,10,10,13834,EMP1043,"08","3",5,1,0,LOW
14340,14340,20,10,10,14340,EMP1043,"08","3",5,1,0,LOW
8791,8791,20,10,10,8791,EMP1043,"08","4",5,1,0,LOW
8294,8294,20,10,10,8294,EMP1043,"08","3",5,1,0,LOW
12992,12992,20,10,10,12992,EMP1043,"08","4",5,1,0,LOW
13467,13467,20,10,10,13467,EMP1043,"08","3",7,1,0,LOW
814,814,30,10,10,814,EMP1043,"08","3",3,1,0,LOW
768,768,30,10,10,768,EMP1043,"08","4",5,1,0,LOW
1203,1203,30,10,10,1203,EMP1043,"08","3",3,1,0,LOW
1247,1247,30,10,10,1247,EMP1043,"08","4",5,1,0,LOW
50400,50400,20,10,10,50400,EMP1059,"08","4",7,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
71225,712,20,20,20,71225,EMP1059,"08","4",4,1,0,LOW
67200,672,20,20,20,67200,EMP1059,"08","4",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","2",4,1,0,LOW
105265,1053,20,20,20,105265,EMP1059,"08","4",4,1,0,LOW
109115,1091,20,20,20,109115,EMP1059,"08","5",8,1,0,LOW
9361,9361,20,10,10,9361,EMP1059,"08","4",7,1,0,LOW
8832,8832,20,10,10,8832,EMP1059,"08","4",5,1,0,LOW
13837,13837,20,10,10,13837,EMP1059,"08","4",7,1,0,HIGH
14343,14343,20,10,10,14343,EMP1059,"08","4",5,1,0,LOW
8792,8792,20,10,10,8792,EMP1059,"08","5",5,1,0,LOW
8296,8296,20,10,10,8296,EMP1059,"08","5",5,1,0,LOW
12994,12994,20,10,10,12994,EMP1059,"08","5",9,1,0,LOW
13470,13470,20,10,10,13470,EMP1059,"08","5",5,1,0,LOW
814,814,30,10,10,814,EMP1059,"08","4",3,1,0,LOW
768,768,30,10,10,768,EMP1059,"08","4",3,1,0,LOW
1203,1203,30,10,10,1203,EMP1059,"08","5",7,1,0,LOW
1247,1247,30,10,10,1247,EMP1059,"08","4",3,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","4",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","4",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","4",6,1,0,HIGH
300000,3000,10,20,20,0,NONE,"08","4",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,HIGH
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
67200,672,20,20,20,67200,EMP1050,"08","7",4,1,0,MEDIUM
105262,1053,20,20,20,105262,EMP1050,"08","7",4,1,0,MEDIUM
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","5",4,1,0,HIGH
500000,5000,10,20,20,0,NONE,"08","5",4,1,0,LOW
109112,1091,20,20,20,109112,EMP1050,"08","2",8,1,0,LOW
9361,9361,20,10,10,9361,EMP1050,"08","7",5,1,0,LOW
8832,8832,20,10,10,8832,EMP1050,"08","7",5,1,0,LOW
13834,13834,20,10,10,13834,EMP1050,"08","1",5,1,0,LOW
14340,14340,20,10,10,14340,EMP1050,"08","1",7,1,0,LOW
8791,8791,20,10,10,8791,EMP1050,"08","1",7,1,0,LOW
8294,8294,20,10,10,8294,EMP1050,"08","7",5,1,0,LOW
12992,12992,20,10,10,12992,EMP1050,"08","1",5,1,0,MEDIUM
13467,13467,20,10,10,13467,EMP1050,"08","1",5,1,0,LOW
814,814,30,10,10,814,EMP1050,"08","7",3,1,0,LOW
768,768,30,10,10,768,EMP1050,"08","1",5,1,0,LOW
1203,1203,30,10,10,1203,EMP1050,"08","7",3,1,0,LOW
1247,1247,30,10,10,1247,EMP1050,"08","7",3,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","7",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","7",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","7",4,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","7",4,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","2",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","2",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","2",8,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","2",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","1",4,1,0,LOW
50400,50400,20,10,10,50400,EMP1043,"08","3",5,1,0,LOW
71225,712,20,20,20,71225,EMP1043,"08","3",6,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","1",4,1,0,LOW
67200,672,20,20,20,67200,EMP1043,"08","3",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","1",4,1,0,LOW
105262,1053,20,20,20,105262,EMP1043,"08","3",4,1,0,LOW
109112,1091,20,20,20,109112,EMP1043,"08","3",6,1,0,LOW
9361,9361,20,10,10,9361,EMP1043,"08","3",5,1,0,LOW
8832,8832,20,10,10,8832,EMP1043,"08","3",5,1,0,HIGH
12992,12992,20,10,10,12992,EMP1021,"08","6",5,1,0,LOW
13467,13467,20,10,10,13467,EMP1021,"08","6",5,1,0,LOW
814,814,30,10,10,814,EMP1021,"08","4",3,1,0,LOW
768,768,30,10,10,768,EMP1021,"08","5",3,1,0,LOW
1203,1203,30,10,10,1203,EMP1021,"08","6",5,1,0,LOW
1247,1247,30,10,10,1247,EMP1021,"08","5",3,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","5",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","5",4,1,0,LOW
250000,2500,10,20,20,0,NONE,"08","5",4,1,0,LOW
300000,3000,10,20,20,0,NONE,"08","5",6,1,0,HIGH
1500000,15000,10,20,20,0,NONE,"08","4",4,1,0,LOW
50400,50400,20,10,10,50400,EMP1056,"08","6",5,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","3",4,1,0,LOW
71225,712,20,20,20,71225,EMP1056,"08","6",4,1,0,LOW
67200,672,20,20,20,67200,EMP1056,"08","6",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",8,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","4",4,1,0,LOW
105262,1053,20,20,20,105262,EMP1056,"08","6",4,1,0,LOW
109112,1091,20,20,20,109112,EMP1056,"08","6",4,1,0,LOW
9361,9361,20,10,10,9361,EMP1056,"08","6",5,1,0,MEDIUM
8832,8832,20,10,10,8832,EMP1056,"08","6",7,1,0,LOW
13834,13834,20,10,10,13834,EMP1056,"08","7",5,1,0,LOW
14340,14340,20,10,10,14340,EMP1056,"08","6",7,1,0,LOW
8791,8791,20,10,10,8791,EMP1056,"08","6",7,1,0,LOW
8294,8294,20,10,10,8294,EMP1056,"08","6",5,1,0,LOW
12992,12992,20,10,10,12992,EMP1056,"08","1",9,1,0,HIGH
13467,13467,20,10,10,13467,EMP1056,"08","6",5,1,0,LOW
814,814,30,10,10,814,EMP1056,"08","6",3,1,0,LOW
768,768,30,10,10,768,EMP1056,"08","6",5,1,0,LOW
1203,1203,30,10,10,1203,EMP1056,"08","6",3,1,0,MEDIUM
1247,1247,30,10,10,1247,EMP1056,"08","5",3,1,0,LOW
50400,50400,20,10,10,50400,EMP1050,"08","7",7,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","5",6,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","5",4,1,0,LOW
1000000,10000,10,20,20,0,NONE,"08","5",6,1,0,HIGH
1000000,10000,10,20,20,0,NONE,"08","4",4,1,0,LOW
71225,712,20,20,20,71225,EMP1050,"08","2",8,1,0,HIGH
49925,49925,20,10,10,49925,EMP1059,"08","4",5,1,0,LOW
61865,619,20,20,20,61865,EMP1059,"08","4",6,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","2",4,1,0,LOW
104650,1047,20,20,20,104650,EMP1059,"08","4",4,1,0,LOW
500000,5000,10,20,20,0,NONE,"08","1",4,1,0,LOW
81465,815,20,20,20,81465,EMP1059,"08","4",4,1,0,LOW
1500000,15000,10,20,20,0,NONE,"08","2",4,1,0,LOW
101500,1015,20,20,20,101500,EMP1059,"08","4",4,1,0,LOW
