"WORK_ORDER_QTY","WORK_PREV_QTY","WORK_STATUS","WORK_WORKER","WORK_DIRECTOR","PLAN_FIN_QTY","PLAN_WP_QTY","ITEM_TYPE","WORK_MONTH","WORK_WEEKDAY","SUMMER_FLAG","WINTER_FLAG","QTY_RISK_SCORE","SEASON_RISK_SCORE","RISK_LEVEL"
78487,78487,30,EMP1045,EMP1002,470925,470925,20,"04","4",0,0,2,0,NORMAL
96687,96687,30,EMP1045,EMP1002,580125,580125,20,"04","4",0,0,2,0,NORMAL
107887,107887,30,EMP1045,EMP1002,647325,647325,20,"04","4",0,0,2,0,NORMAL
12604,12604,30,EMP1045,EMP1002,75624,75624,20,"04","4",0,0,2,0,NORMAL
10315,10315,30,EMP1045,EMP1002,61893,61893,20,"04","4",0,0,2,0,NORMAL
12707,12707,30,EMP1045,EMP1002,76245,76245,20,"04","4",0,0,2,0,NORMAL
14179,14179,30,EMP1045,EMP1002,85077,85077,20,"04","4",0,0,2,0,NORMAL
11836,11836,30,EMP1045,EMP1002,71021,71021,20,"04","4",0,0,2,0,NORMAL
9687,9687,30,EMP1045,EMP1002,58126,58126,20,"04","4",0,0,2,0,DELAY
11934,11934,30,EMP1045,EMP1002,71604,71604,20,"04","4",0,0,2,0,NORMAL
13316,13316,30,EMP1045,EMP1002,79899,79899,20,"04","4",0,0,2,0,NORMAL
1096,1096,30,EMP1045,EMP1002,6576,6576,30,"04","4",0,0,0,0,NORMAL
897,897,30,EMP1045,EMP1002,5382,5382,30,"04","4",0,0,0,0,NORMAL
1105,1105,30,EMP1045,EMP1002,6630,6630,30,"04","4",0,0,0,0,NORMAL
1233,1233,30,EMP1045,EMP1002,7398,7398,30,"04","4",0,0,0,0,NORMAL
54137,54137,30,EMP1050,EMP1047,324825,324825,20,"04","5",0,0,2,0,NORMAL
95900,95900,30,EMP1050,EMP1047,575400,575400,20,"04","5",0,0,2,0,NORMAL
78487,78487,30,EMP1050,EMP1047,470925,470925,20,"04","5",0,0,2,0,NORMAL
96687,96687,30,EMP1050,EMP1047,580125,580125,20,"04","5",0,0,2,0,NORMAL
107887,107887,30,EMP1050,EMP1047,647325,647325,20,"04","5",0,0,2,0,NORMAL
12604,12604,30,EMP1050,EMP1047,75624,75624,20,"04","5",0,0,2,0,NORMAL
10315,10315,30,EMP1050,EMP1047,61893,61893,20,"04","5",0,0,2,0,NORMAL
12707,12707,30,EMP1050,EMP1047,76245,76245,20,"04","5",0,0,2,0,DELAY
14179,14179,30,EMP1050,EMP1047,85077,85077,20,"04","5",0,0,2,0,DELAY
11836,11836,30,EMP1050,EMP1047,71021,71021,20,"04","5",0,0,2,0,NORMAL
9687,9687,30,EMP1050,EMP1047,58126,58126,20,"04","5",0,0,2,0,NORMAL
11934,11934,30,EMP1050,EMP1047,71604,71604,20,"04","5",0,0,2,0,NORMAL
13316,13316,30,EMP1050,EMP1047,79899,79899,20,"04","5",0,0,2,0,NORMAL
1096,1096,30,EMP1050,EMP1047,6576,6576,30,"04","5",0,0,0,0,NORMAL
897,897,30,EMP1050,EMP1047,5382,5382,30,"04","5",0,0,0,0,NORMAL
1105,1105,30,EMP1050,EMP1047,6630,6630,30,"04","5",0,0,0,0,NORMAL
1233,1233,30,EMP1050,EMP1047,7398,7398,30,"04","5",0,0,0,0,NORMAL
54137,54137,30,EMP1044,EMP1050,324825,324825,20,"04","6",0,0,2,0,NORMAL
95900,95900,30,EMP1044,EMP1050,575400,575400,20,"04","6",0,0,2,0,NORMAL
78487,78487,30,EMP1044,EMP1050,470925,470925,20,"04","6",0,0,2,0,NORMAL
96687,96687,30,EMP1044,EMP1050,580125,580125,20,"04","6",0,0,2,0,DELAY
107887,107887,30,EMP1044,EMP1050,647325,647325,20,"04","6",0,0,2,0,NORMAL
12604,12604,30,EMP1044,EMP1050,75624,75624,20,"04","6",0,0,2,0,NORMAL
10315,10315,30,EMP1044,EMP1050,61893,61893,20,"04","6",0,0,2,0,NORMAL
12707,12707,30,EMP1044,EMP1050,76245,76245,20,"04","6",0,0,2,0,NORMAL
14179,14179,30,EMP1044,EMP1050,85077,85077,20,"04","6",0,0,2,0,NORMAL
11836,11836,30,EMP1044,EMP1050,71021,71021,20,"04","6",0,0,2,0,NORMAL
9687,9687,30,EMP1044,EMP1050,58126,58126,20,"04","6",0,0,2,0,NORMAL
11934,11934,30,EMP1044,EMP1050,71604,71604,20,"04","6",0,0,2,0,NORMAL
13316,13316,30,EMP1044,EMP1050,79899,79899,20,"04","6",0,0,2,0,NORMAL
1096,1096,30,EMP1044,EMP1050,6576,6576,30,"04","6",0,0,0,0,NORMAL
897,897,30,EMP1044,EMP1050,5382,5382,30,"04","6",0,0,0,0,NORMAL
1105,1105,30,EMP1044,EMP1050,6630,6630,30,"04","6",0,0,0,0,NORMAL
1233,1233,30,EMP1044,EMP1050,7398,7398,30,"04","6",0,0,0,0,NORMAL
54137,54137,30,EMP1006,EMP1054,324825,324825,20,"04","7",0,0,2,0,NORMAL
95900,95900,30,EMP1006,EMP1054,575400,575400,20,"04","7",0,0,2,0,NORMAL
78487,78487,30,EMP1006,EMP1054,470925,470925,20,"04","7",0,0,2,0,NORMAL
96687,96687,30,EMP1006,EMP1054,580125,580125,20,"04","7",0,0,2,0,NORMAL
107887,107887,30,EMP1006,EMP1054,647325,647325,20,"04","7",0,0,2,0,NORMAL
12604,12604,30,EMP1006,EMP1054,75624,75624,20,"04","7",0,0,2,0,NORMAL
10315,10315,30,EMP1006,EMP1054,61893,61893,20,"04","7",0,0,2,0,NORMAL
12707,12707,30,EMP1006,EMP1054,76245,76245,20,"04","7",0,0,2,0,NORMAL
14179,14179,30,EMP1006,EMP1054,85077,85077,20,"04","7",0,0,2,0,NORMAL
11836,11836,30,EMP1006,EMP1054,71021,71021,20,"04","7",0,0,2,0,NORMAL
9687,9687,30,EMP1006,EMP1054,58126,58126,20,"04","7",0,0,2,0,NORMAL
11934,11934,30,EMP1006,EMP1054,71604,71604,20,"04","7",0,0,2,0,NORMAL
13316,13316,30,EMP1006,EMP1054,79899,79899,20,"04","7",0,0,2,0,NORMAL
1096,1096,30,EMP1006,EMP1054,6576,6576,30,"04","7",0,0,0,0,NORMAL
897,897,30,EMP1006,EMP1054,5382,5382,30,"04","7",0,0,0,0,NORMAL
1105,1105,30,EMP1006,EMP1054,6630,6630,30,"04","7",0,0,0,0,NORMAL
1233,1233,30,EMP1006,EMP1054,7398,7398,30,"04","7",0,0,0,0,NORMAL
54137,54137,30,EMP1002,EMP1046,324825,324825,20,"04","2",0,0,2,0,NORMAL
95900,95900,30,EMP1002,EMP1046,575400,575400,20,"04","2",0,0,2,0,NORMAL
78487,78487,30,EMP1002,EMP1046,470925,470925,20,"04","2",0,0,2,0,NORMAL
96687,96687,30,EMP1002,EMP1046,580125,580125,20,"04","2",0,0,2,0,NORMAL
107887,107887,30,EMP1002,EMP1046,647325,647325,20,"04","2",0,0,2,0,DELAY
12604,12604,30,EMP1002,EMP1046,75624,75624,20,"04","2",0,0,2,0,NORMAL
10315,10315,30,EMP1002,EMP1046,61893,61893,20,"04","2",0,0,2,0,NORMAL
12707,12707,30,EMP1002,EMP1046,76245,76245,20,"04","2",0,0,2,0,NORMAL
14179,14179,30,EMP1002,EMP1046,85077,85077,20,"04","2",0,0,2,0,NORMAL
11836,11836,30,EMP1002,EMP1046,71021,71021,20,"04","2",0,0,2,0,NORMAL
9687,9687,30,EMP1002,EMP1046,58126,58126,20,"04","2",0,0,2,0,NORMAL
11934,11934,30,EMP1002,EMP1046,71604,71604,20,"04","2",0,0,2,0,NORMAL
13316,13316,30,EMP1002,EMP1046,79899,79899,20,"04","2",0,0,2,0,NORMAL
1096,1096,30,EMP1002,EMP1046,6576,6576,30,"04","2",0,0,0,0,NORMAL
897,897,30,EMP1002,EMP1046,5382,5382,30,"04","2",0,0,0,0,NORMAL
1105,1105,30,EMP1002,EMP1046,6630,6630,30,"04","2",0,0,0,0,NORMAL
1233,1233,30,EMP1002,EMP1046,7398,7398,30,"04","2",0,0,0,0,NORMAL
54140,54140,30,EMP1042,EMP1002,324825,324825,20,"04","3",0,0,2,0,NORMAL
95900,95900,30,EMP1042,EMP1002,575400,575400,20,"04","3",0,0,2,0,NORMAL
78490,78490,30,EMP1042,EMP1002,470925,470925,20,"04","3",0,0,2,0,NORMAL
96690,96690,30,EMP1042,EMP1002,580125,580125,20,"04","3",0,0,2,0,NORMAL
107890,107890,30,EMP1042,EMP1002,647325,647325,20,"04","3",0,0,2,0,NORMAL
12604,12604,30,EMP1042,EMP1002,75624,75624,20,"04","3",0,0,2,0,NORMAL
10318,10318,30,EMP1042,EMP1002,61893,61893,20,"04","3",0,0,2,0,NORMAL
12710,12710,30,EMP1042,EMP1002,76245,76245,20,"04","3",0,0,2,0,NORMAL
14182,14182,30,EMP1042,EMP1002,85077,85077,20,"04","3",0,0,2,0,NORMAL
11841,11841,30,EMP1042,EMP1002,71021,71021,20,"04","3",0,0,2,0,NORMAL
9691,9691,30,EMP1042,EMP1002,58126,58126,20,"04","3",0,0,2,0,NORMAL
11934,11934,30,EMP1042,EMP1002,71604,71604,20,"04","3",0,0,2,0,NORMAL
13319,13319,30,EMP1042,EMP1002,79899,79899,20,"04","3",0,0,2,0,NORMAL
1096,1096,30,EMP1042,EMP1002,6576,6576,30,"04","3",0,0,0,0,NORMAL
897,897,30,EMP1042,EMP1002,5382,5382,30,"04","3",0,0,0,0,NORMAL
1105,1105,30,EMP1042,EMP1002,6630,6630,30,"04","3",0,0,0,0,NORMAL
1233,1233,30,EMP1042,EMP1002,7398,7398,30,"04","3",0,0,0,0,NORMAL
42875,42875,30,EMP1046,EMP1052,257250,257250,20,"04","4",0,0,2,0,NORMAL
69387,69387,30,EMP1046,EMP1052,416325,416325,20,"04","4",0,0,2,0,NORMAL
66062,66062,30,EMP1046,EMP1052,396375,396375,20,"04","4",0,0,2,0,NORMAL
85312,85312,30,EMP1046,EMP1052,511875,511875,20,"04","4",0,0,2,0,NORMAL
79362,79362,30,EMP1046,EMP1052,476175,476175,20,"04","4",0,0,2,0,NORMAL
9119,9119,30,EMP1046,EMP1052,54717,54717,20,"04","4",0,0,2,0,NORMAL
8682,8682,30,EMP1046,EMP1052,52095,52095,20,"04","4",0,0,2,0,NORMAL
11212,11212,30,EMP1046,EMP1052,67275,67275,20,"04","4",0,0,2,0,NORMAL
10430,10430,30,EMP1046,EMP1052,62583,62583,20,"04","4",0,0,2,0,NORMAL
8564,8564,30,EMP1046,EMP1052,51387,51387,20,"04","4",0,0,2,0,NORMAL
8154,8154,30,EMP1046,EMP1052,48924,48924,20,"04","4",0,0,2,0,NORMAL
10530,10530,30,EMP1046,EMP1052,63180,63180,20,"04","4",0,0,2,0,DELAY
9795,9795,30,EMP1046,EMP1052,58774,58774,20,"04","4",0,0,2,0,NORMAL
793,793,30,EMP1046,EMP1052,4758,4758,30,"04","4",0,0,0,0,NORMAL
755,755,30,EMP1046,EMP1052,4530,4530,30,"04","4",0,0,0,0,NORMAL
975,975,30,EMP1046,EMP1052,5850,5850,30,"04","4",0,0,0,0,NORMAL
907,907,30,EMP1046,EMP1052,5442,5442,30,"04","4",0,0,0,0,NORMAL
42875,42875,30,EMP1044,EMP1006,257250,257250,20,"04","5",0,0,2,0,NORMAL
69387,69387,30,EMP1044,EMP1006,416325,416325,20,"04","5",0,0,2,0,NORMAL
66062,66062,30,EMP1044,EMP1006,396375,396375,20,"04","5",0,0,2,0,NORMAL
85312,85312,30,EMP1044,EMP1006,511875,511875,20,"04","5",0,0,2,0,NORMAL
79362,79362,30,EMP1044,EMP1006,476175,476175,20,"04","5",0,0,2,0,NORMAL
9119,9119,30,EMP1044,EMP1006,54717,54717,20,"04","5",0,0,2,0,NORMAL
8682,8682,30,EMP1044,EMP1006,52095,52095,20,"04","5",0,0,2,0,NORMAL
11212,11212,30,EMP1044,EMP1006,67275,67275,20,"04","5",0,0,2,0,NORMAL
10430,10430,30,EMP1044,EMP1006,62583,62583,20,"04","5",0,0,2,0,NORMAL
8564,8564,30,EMP1044,EMP1006,51387,51387,20,"04","5",0,0,2,0,NORMAL
8154,8154,30,EMP1044,EMP1006,48924,48924,20,"04","5",0,0,2,0,NORMAL
10530,10530,30,EMP1044,EMP1006,63180,63180,20,"04","5",0,0,2,0,NORMAL
9795,9795,30,EMP1044,EMP1006,58774,58774,20,"04","5",0,0,2,0,NORMAL
793,793,30,EMP1044,EMP1006,4758,4758,30,"04","5",0,0,0,0,NORMAL
755,755,30,EMP1044,EMP1006,4530,4530,30,"04","5",0,0,0,0,NORMAL
975,975,30,EMP1044,EMP1006,5850,5850,30,"04","5",0,0,0,0,NORMAL
907,907,30,EMP1044,EMP1006,5442,5442,30,"04","5",0,0,0,0,NORMAL
42875,42875,30,EMP1053,EMP1047,257250,257250,20,"04","6",0,0,2,0,NORMAL
69387,69387,30,EMP1053,EMP1047,416325,416325,20,"04","6",0,0,2,0,NORMAL
66062,66062,30,EMP1053,EMP1047,396375,396375,20,"04","6",0,0,2,0,NORMAL
85312,85312,30,EMP1053,EMP1047,511875,511875,20,"04","6",0,0,2,0,NORMAL
79362,79362,30,EMP1053,EMP1047,476175,476175,20,"04","6",0,0,2,0,NORMAL
9119,9119,30,EMP1053,EMP1047,54717,54717,20,"04","6",0,0,2,0,NORMAL
8682,8682,30,EMP1053,EMP1047,52095,52095,20,"04","6",0,0,2,0,NORMAL
11212,11212,30,EMP1053,EMP1047,67275,67275,20,"04","6",0,0,2,0,NORMAL
10430,10430,30,EMP1053,EMP1047,62583,62583,20,"04","6",0,0,2,0,NORMAL
8564,8564,30,EMP1053,EMP1047,51387,51387,20,"04","6",0,0,2,0,NORMAL
8154,8154,30,EMP1053,EMP1047,48924,48924,20,"04","6",0,0,2,0,NORMAL
10530,10530,30,EMP1053,EMP1047,63180,63180,20,"04","6",0,0,2,0,NORMAL
9795,9795,30,EMP1053,EMP1047,58774,58774,20,"04","6",0,0,2,0,NORMAL
793,793,30,EMP1053,EMP1047,4758,4758,30,"04","6",0,0,0,0,NORMAL
755,755,30,EMP1053,EMP1047,4530,4530,30,"04","6",0,0,0,0,NORMAL
975,975,30,EMP1053,EMP1047,5850,5850,30,"04","6",0,0,0,0,NORMAL
907,907,30,EMP1053,EMP1047,5442,5442,30,"04","6",0,0,0,0,NORMAL
42875,42875,30,EMP1054,EMP1056,257250,257250,20,"04","7",0,0,2,0,NORMAL
69387,69387,30,EMP1054,EMP1056,416325,416325,20,"04","7",0,0,2,0,NORMAL
66062,66062,30,EMP1054,EMP1056,396375,396375,20,"04","7",0,0,2,0,NORMAL
85312,85312,30,EMP1054,EMP1056,511875,511875,20,"04","7",0,0,2,0,NORMAL
79362,79362,30,EMP1054,EMP1056,476175,476175,20,"04","7",0,0,2,0,NORMAL
9119,9119,30,EMP1054,EMP1056,54717,54717,20,"04","7",0,0,2,0,NORMAL
8682,8682,30,EMP1054,EMP1056,52095,52095,20,"04","7",0,0,2,0,NORMAL
11212,11212,30,EMP1054,EMP1056,67275,67275,20,"04","7",0,0,2,0,NORMAL
10430,10430,30,EMP1054,EMP1056,62583,62583,20,"04","7",0,0,2,0,NORMAL
8564,8564,30,EMP1054,EMP1056,51387,51387,20,"04","7",0,0,2,0,NORMAL
8154,8154,30,EMP1054,EMP1056,48924,48924,20,"04","7",0,0,2,0,NORMAL
10530,10530,30,EMP1054,EMP1056,63180,63180,20,"04","7",0,0,2,0,NORMAL
9795,9795,30,EMP1054,EMP1056,58774,58774,20,"04","7",0,0,2,0,NORMAL
793,793,30,EMP1054,EMP1056,4758,4758,30,"04","7",0,0,0,0,NORMAL
755,755,30,EMP1054,EMP1056,4530,4530,30,"04","7",0,0,0,0,NORMAL
975,975,30,EMP1054,EMP1056,5850,5850,30,"04","7",0,0,0,0,NORMAL
907,907,30,EMP1054,EMP1056,5442,5442,30,"04","7",0,0,0,0,NORMAL
42875,42875,30,EMP1056,EMP1050,257250,257250,20,"04","2",0,0,2,0,NORMAL
69387,69387,30,EMP1056,EMP1050,416325,416325,20,"04","2",0,0,2,0,NORMAL
66062,66062,30,EMP1056,EMP1050,396375,396375,20,"04","2",0,0,2,0,NORMAL
85312,85312,30,EMP1056,EMP1050,511875,511875,20,"04","2",0,0,2,0,NORMAL
79362,79362,30,EMP1056,EMP1050,476175,476175,20,"04","2",0,0,2,0,NORMAL
9119,9119,30,EMP1056,EMP1050,54717,54717,20,"04","2",0,0,2,0,NORMAL
8682,8682,30,EMP1056,EMP1050,52095,52095,20,"04","2",0,0,2,0,NORMAL
11212,11212,30,EMP1056,EMP1050,67275,67275,20,"04","2",0,0,2,0,NORMAL
10430,10430,30,EMP1056,EMP1050,62583,62583,20,"04","2",0,0,2,0,NORMAL
8564,8564,30,EMP1056,EMP1050,51387,51387,20,"04","2",0,0,2,0,NORMAL
8154,8154,30,EMP1056,EMP1050,48924,48924,20,"04","2",0,0,2,0,NORMAL
10530,10530,30,EMP1056,EMP1050,63180,63180,20,"04","2",0,0,2,0,NORMAL
9795,9795,30,EMP1056,EMP1050,58774,58774,20,"04","2",0,0,2,0,NORMAL
793,793,30,EMP1056,EMP1050,4758,4758,30,"04","2",0,0,0,0,NORMAL
755,755,30,EMP1056,EMP1050,4530,4530,30,"04","2",0,0,0,0,NORMAL
975,975,30,EMP1056,EMP1050,5850,5850,30,"04","2",0,0,0,0,NORMAL
907,907,30,EMP1056,EMP1050,5442,5442,30,"04","2",0,0,0,0,NORMAL
42875,42875,30,EMP1043,EMP1056,257250,257250,20,"04","3",0,0,2,0,NORMAL
69390,69390,30,EMP1043,EMP1056,416325,416325,20,"04","3",0,0,2,0,NORMAL
66065,66065,30,EMP1043,EMP1056,396375,396375,20,"04","3",0,0,2,0,NORMAL
85315,85315,30,EMP1043,EMP1056,511875,511875,20,"04","3",0,0,2,0,NORMAL
79365,79365,30,EMP1043,EMP1056,476175,476175,20,"04","3",0,0,2,0,NORMAL
9122,9122,30,EMP1043,EMP1056,54717,54717,20,"04","3",0,0,2,0,NORMAL
8685,8685,30,EMP1043,EMP1056,52095,52095,20,"04","3",0,0,2,0,NORMAL
11215,11215,30,EMP1043,EMP1056,67275,67275,20,"04","3",0,0,2,0,NORMAL
10433,10433,30,EMP1043,EMP1056,62583,62583,20,"04","3",0,0,2,0,NORMAL
8567,8567,30,EMP1043,EMP1056,51387,51387,20,"04","3",0,0,2,0,NORMAL
8154,8154,30,EMP1043,EMP1056,48924,48924,20,"04","3",0,0,2,0,NORMAL
10530,10530,30,EMP1043,EMP1056,63180,63180,20,"04","3",0,0,2,0,NORMAL
9799,9799,30,EMP1043,EMP1056,58774,58774,20,"04","3",0,0,2,0,NORMAL
793,793,30,EMP1043,EMP1056,4758,4758,30,"04","3",0,0,0,0,NORMAL
755,755,30,EMP1043,EMP1056,4530,4530,30,"04","3",0,0,0,0,NORMAL
975,975,30,EMP1043,EMP1056,5850,5850,30,"04","3",0,0,0,0,NORMAL
907,907,30,EMP1043,EMP1056,5442,5442,30,"04","3",0,0,0,0,NORMAL
50000,50000,30,EMP1046,EMP1055,250000,250000,20,"04","4",0,0,2,0,NORMAL
65712,65712,30,EMP1046,EMP1055,328563,328563,20,"04","4",0,0,2,0,NORMAL
88025,88025,30,EMP1046,EMP1055,440125,440125,20,"04","4",0,0,2,0,NORMAL
102112,102112,30,EMP1046,EMP1055,510563,510563,20,"04","4",0,0,2,0,NORMAL
94150,94150,30,EMP1046,EMP1055,470750,470750,20,"04","4",0,0,2,0,NORMAL
8636,8636,30,EMP1046,EMP1055,43183,43183,20,"04","4",0,0,2,0,NORMAL
11569,11569,30,EMP1046,EMP1055,57845,57845,20,"04","4",0,0,2,0,NORMAL
13420,13420,30,EMP1046,EMP1055,67103,67103,20,"04","4",0,0,2,0,DELAY
12374,12374,30,EMP1046,EMP1055,61870,61870,20,"04","4",0,0,2,0,NORMAL
8110,8110,30,EMP1046,EMP1055,40554,40554,20,"04","4",0,0,2,0,NORMAL
10864,10864,30,EMP1046,EMP1055,54324,54324,20,"04","4",0,0,2,0,NORMAL
12603,12603,30,EMP1046,EMP1055,63018,63018,20,"04","4",0,0,2,0,NORMAL
11620,11620,30,EMP1046,EMP1055,58104,58104,20,"04","4",0,0,2,0,NORMAL
751,751,30,EMP1046,EMP1055,3755,3755,30,"04","4",0,0,0,0,NORMAL
1006,1006,30,EMP1046,EMP1055,5030,5030,30,"04","4",0,0,0,0,NORMAL
1167,1167,30,EMP1046,EMP1055,5835,5835,30,"04","4",0,0,0,0,NORMAL
1076,1076,30,EMP1046,EMP1055,5380,5380,30,"04","4",0,0,0,0,NORMAL
50000,50000,30,EMP1057,EMP1050,250000,250000,20,"04","5",0,0,2,0,NORMAL
65712,65712,30,EMP1057,EMP1050,328563,328563,20,"04","5",0,0,2,0,DELAY
88025,88025,30,EMP1057,EMP1050,440125,440125,20,"04","5",0,0,2,0,NORMAL
102112,102112,30,EMP1057,EMP1050,510563,510563,20,"04","5",0,0,2,0,NORMAL
94150,94150,30,EMP1057,EMP1050,470750,470750,20,"04","5",0,0,2,0,NORMAL
8636,8636,30,EMP1057,EMP1050,43183,43183,20,"04","5",0,0,2,0,NORMAL
11569,11569,30,EMP1057,EMP1050,57845,57845,20,"04","5",0,0,2,0,NORMAL
13420,13420,30,EMP1057,EMP1050,67103,67103,20,"04","5",0,0,2,0,DELAY
12374,12374,30,EMP1057,EMP1050,61870,61870,20,"04","5",0,0,2,0,NORMAL
8110,8110,30,EMP1057,EMP1050,40554,40554,20,"04","5",0,0,2,0,NORMAL
10864,10864,30,EMP1057,EMP1050,54324,54324,20,"04","5",0,0,2,0,NORMAL
12603,12603,30,EMP1057,EMP1050,63018,63018,20,"04","5",0,0,2,0,NORMAL
11620,11620,30,EMP1057,EMP1050,58104,58104,20,"04","5",0,0,2,0,NORMAL
751,751,30,EMP1057,EMP1050,3755,3755,30,"04","5",0,0,0,0,NORMAL
1006,1006,30,EMP1057,EMP1050,5030,5030,30,"04","5",0,0,0,0,NORMAL
1167,1167,30,EMP1057,EMP1050,5835,5835,30,"04","5",0,0,0,0,NORMAL
1076,1076,30,EMP1057,EMP1050,5380,5380,30,"04","5",0,0,0,0,NORMAL
50000,50000,30,EMP1045,EMP1007,250000,250000,20,"05","6",0,0,2,0,NORMAL
65712,65712,30,EMP1045,EMP1007,328563,328563,20,"05","6",0,0,2,0,NORMAL
88025,88025,30,EMP1045,EMP1007,440125,440125,20,"05","6",0,0,2,0,NORMAL
102112,102112,30,EMP1045,EMP1007,510563,510563,20,"05","6",0,0,2,0,NORMAL
94150,94150,30,EMP1045,EMP1007,470750,470750,20,"05","6",0,0,2,0,NORMAL
8636,8636,30,EMP1045,EMP1007,43183,43183,20,"05","6",0,0,2,0,NORMAL
11569,11569,30,EMP1045,EMP1007,57845,57845,20,"05","6",0,0,2,0,NORMAL
13420,13420,30,EMP1045,EMP1007,67103,67103,20,"05","6",0,0,2,0,NORMAL
12374,12374,30,EMP1045,EMP1007,61870,61870,20,"05","6",0,0,2,0,NORMAL
8110,8110,30,EMP1045,EMP1007,40554,40554,20,"05","6",0,0,2,0,NORMAL
10864,10864,30,EMP1045,EMP1007,54324,54324,20,"05","6",0,0,2,0,NORMAL
12603,12603,30,EMP1045,EMP1007,63018,63018,20,"05","6",0,0,2,0,NORMAL
11620,11620,30,EMP1045,EMP1007,58104,58104,20,"05","6",0,0,2,0,NORMAL
751,751,30,EMP1045,EMP1007,3755,3755,30,"05","6",0,0,0,0,NORMAL
1006,1006,30,EMP1045,EMP1007,5030,5030,30,"05","6",0,0,0,0,NORMAL
1167,1167,30,EMP1045,EMP1007,5835,5835,30,"05","6",0,0,0,0,NORMAL
1076,1076,30,EMP1045,EMP1007,5380,5380,30,"05","6",0,0,0,0,NORMAL
50000,50000,30,EMP1049,EMP1042,250000,250000,20,"05","2",0,0,2,0,NORMAL
65712,65712,30,EMP1049,EMP1042,328563,328563,20,"05","2",0,0,2,0,NORMAL
88025,88025,30,EMP1049,EMP1042,440125,440125,20,"05","2",0,0,2,0,NORMAL
102112,102112,30,EMP1049,EMP1042,510563,510563,20,"05","2",0,0,2,0,NORMAL
94150,94150,30,EMP1049,EMP1042,470750,470750,20,"05","2",0,0,2,0,NORMAL
8636,8636,30,EMP1049,EMP1042,43183,43183,20,"05","2",0,0,2,0,NORMAL
11569,11569,30,EMP1049,EMP1042,57845,57845,20,"05","2",0,0,2,0,NORMAL
13420,13420,30,EMP1049,EMP1042,67103,67103,20,"05","2",0,0,2,0,NORMAL
12374,12374,30,EMP1049,EMP1042,61870,61870,20,"05","2",0,0,2,0,NORMAL
8110,8110,30,EMP1049,EMP1042,40554,40554,20,"05","2",0,0,2,0,NORMAL
10864,10864,30,EMP1049,EMP1042,54324,54324,20,"05","2",0,0,2,0,NORMAL
12603,12603,30,EMP1049,EMP1042,63018,63018,20,"05","2",0,0,2,0,NORMAL
11620,11620,30,EMP1049,EMP1042,58104,58104,20,"05","2",0,0,2,0,DELAY
751,751,30,EMP1049,EMP1042,3755,3755,30,"05","2",0,0,0,0,NORMAL
1006,1006,30,EMP1049,EMP1042,5030,5030,30,"05","2",0,0,0,0,NORMAL
1167,1167,30,EMP1049,EMP1042,5835,5835,30,"05","2",0,0,0,0,NORMAL
1076,1076,30,EMP1049,EMP1042,5380,5380,30,"05","2",0,0,0,0,NORMAL
50000,50000,30,EMP1042,EMP1050,250000,250000,20,"05","3",0,0,2,0,DELAY
65715,65715,30,EMP1042,EMP1050,328563,328563,20,"05","3",0,0,2,0,NORMAL
88025,88025,30,EMP1042,EMP1050,440125,440125,20,"05","3",0,0,2,0,NORMAL
102115,102115,30,EMP1042,EMP1050,510563,510563,20,"05","3",0,0,2,0,NORMAL
94150,94150,30,EMP1042,EMP1050,470750,470750,20,"05","3",0,0,2,0,NORMAL
8639,8639,30,EMP1042,EMP1050,43183,43183,20,"05","3",0,0,2,0,NORMAL
11569,11569,30,EMP1042,EMP1050,57845,57845,20,"05","3",0,0,2,0,NORMAL
13423,13423,30,EMP1042,EMP1050,67103,67103,20,"05","3",0,0,2,0,NORMAL
12374,12374,30,EMP1042,EMP1050,61870,61870,20,"05","3",0,0,2,0,NORMAL
8114,8114,30,EMP1042,EMP1050,40554,40554,20,"05","3",0,0,2,0,NORMAL
10868,10868,30,EMP1042,EMP1050,54324,54324,20,"05","3",0,0,2,0,NORMAL
12606,12606,30,EMP1042,EMP1050,63018,63018,20,"05","3",0,0,2,0,NORMAL
11624,11624,30,EMP1042,EMP1050,58104,58104,20,"05","3",0,0,2,0,NORMAL
751,751,30,EMP1042,EMP1050,3755,3755,30,"05","3",0,0,0,0,NORMAL
1006,1006,30,EMP1042,EMP1050,5030,5030,30,"05","3",0,0,0,0,NORMAL
1167,1167,30,EMP1042,EMP1050,5835,5835,30,"05","3",0,0,0,0,NORMAL
107362,107362,30,EMP1041,EMP1021,644175,644175,20,"05","4",0,0,2,0,NORMAL
74550,74550,30,EMP1041,EMP1021,447300,447300,20,"05","4",0,0,2,0,NORMAL
80762,80762,30,EMP1041,EMP1021,484575,484575,20,"05","4",0,0,2,0,NORMAL
74812,74812,30,EMP1041,EMP1021,448875,448875,20,"05","4",0,0,2,0,NORMAL
14110,14110,30,EMP1041,EMP1021,84663,84663,20,"05","4",0,0,2,0,NORMAL
9798,9798,30,EMP1041,EMP1021,58788,58788,20,"05","4",0,0,2,0,NORMAL
10614,10614,30,EMP1041,EMP1021,63687,63687,20,"05","4",0,0,2,0,NORMAL
9832,9832,30,EMP1041,EMP1021,58995,58995,20,"05","4",0,0,2,0,NORMAL
13251,13251,30,EMP1041,EMP1021,79510,79510,20,"05","4",0,0,2,0,NORMAL
